"datetime","Q_m3.s","No3_mg.l","hour","TP","T2M","RO","ROSS","ROS","VSWL1","VSWL2","VSWL3","VSWL4","SNSR","CP","LSP"
2015-08-04 19:45:00,0.3,0.9838175,20,-4.33680868994202e-16,15.5918150135238,0.00772275531326912,0.00772403104234755,0,0.294111948284857,0.182567071609432,0.182577650402921,0.345601218706987,1757.82028901484,0,0
2015-08-04 20:45:00,0.3,0.922265,21,-4.33680868994202e-16,14.7123189858187,0.00772275531326912,0.00772403104234755,0,0.293128654517439,0.182893419854035,0.182597126722892,0.345589159330229,2.3283064365387e-10,0,0
2015-08-04 21:45:00,0.25,0.8649575,22,-4.33680868994202e-16,12.4923497020943,0.00772275531326912,0.00772403104234755,0,0.292193647497528,0.183693643631897,0.183064558402216,0.345570400299718,2.3283064365387e-10,0,0
2015-08-04 22:45:00,0.2,0.8267525,23,-4.33680868994202e-16,11.455150938387,0.00772275531326912,0.00772403104234755,0,0.291271809590574,0.184006580304803,0.183091825250176,0.345555661061459,2.3283064365387e-10,0,0
2015-08-04 23:45:00,0.2,0.7843025,23,-4.33680868994202e-16,11.455150938387,0.00772275531326912,0.00772403104234755,0,0.291271809590574,0.184006580304803,0.183091825250176,0.345555661061459,2.3283064365387e-10,0,0
2015-08-05 00:45:00,0.2,0.75671,1,-4.33680868994202e-16,10.9052131923278,0.00772275531326912,0.00772403104234755,0,0.289489589637128,0.184596689459427,0.183138568418109,0.34553958189245,2.3283064365387e-10,0,0
2015-08-05 01:45:00,0.2,0.7291175,2,-4.33680868994202e-16,10.8526456136603,0.00772275531326912,0.00772403104234755,0,0.288637986999275,0.184873861941145,0.183154149474086,0.345524842654191,2.3283064365387e-10,0,0
2015-08-05 02:45:00,0.2,0.701525,3,-4.33680868994202e-16,11.0076525763976,0.00772275531326912,0.00772403104234755,0,0.287812722587335,0.185155504946761,0.183181416322046,0.345508763485181,2.3283064365387e-10,0,0
2015-08-05 03:45:00,0.2,0.684545,4,-4.33680868994202e-16,11.1370496931174,0.00772275531326912,0.00772403104234755,0,0.287000627288352,0.18542820690458,0.183200892642018,0.345495364177673,2.3283064365387e-10,0,0
2015-08-05 04:45:00,0.2,0.6696875,5,-4.33680868994202e-16,11.4349326388995,0.00772275531326912,0.00772403104234755,0,0.286206090806643,0.185683026766804,0.183228159489979,0.345480624939414,54124.5130850107,0,0
2015-08-05 05:45:00,0.2,0.6569525,6,-4.33680868994202e-16,13.5295484658016,0.00772275531326912,0.00772403104234755,0,0.285293032308326,0.185924435057332,0.183243740545956,0.345465885701156,382673.388964339,0,0
2015-08-05 06:45:00,0.2,0.64634,7,-4.33680868994202e-16,15.6154030295925,0.00772275531326912,0.00772403104234755,0,0.284028797464503,0.18609878548938,0.183263216865928,0.345453826324398,822332.858926037,0,0.000183968049364148
2015-08-05 07:45:00,0.2,0.63785,8,-4.33680868994202e-16,17.7309110992983,0.00772275531326912,0.00772403104234755,0,0.282163173129,0.186201607539049,0.183251531073945,0.345435067293887,1340194.89197809,0,0
2015-08-05 08:45:00,0.15,0.6229925,9,-4.33680868994202e-16,19.4535102156309,0.00772275531326912,0.00772403104234755,0,0.279656651962948,0.186183725443454,0.183232054753973,0.345408268678871,1792199.98350449,0,0
2015-08-05 09:45:00,0.1,0.6229925,10,0.000397100608759242,21.2920275823583,0.00772275531326912,0.00772403104234755,0,0.275657631328494,0.180541924283336,0.178063039433457,0.34537343047935,2158930.35124289,0.000414047942481812,0
2015-08-05 10:45:00,0.1,0.6229925,11,-4.33680868994202e-16,22.2692453909195,0.00772275531326912,0.00772403104234755,0,0.272453147175747,0.180380985422984,0.178024086793514,0.345342612072082,2254384.08089054,0,0
2015-08-05 11:45:00,0.125,0.62087,12,-4.33680868994202e-16,23.1440238154108,0.00772275531326912,0.00772403104234755,0,0.268919435199089,0.180152988704152,0.177969553097593,0.345303754080308,2413977.81131644,0,0
2015-08-05 12:45:00,0.1,0.625115,13,-4.33680868994202e-16,24.1239373972369,0.00772275531326912,0.00772403104234755,0,0.265403282039706,0.179898168841928,0.177907228873683,0.345268915880787,2409194.90494865,0,0
2015-08-05 13:45:00,0.1,0.62936,14,-4.33680868994202e-16,24.800576486751,0.00730677154349186,0.00777191272079452,0,0.262049547940119,0.179638878455805,0.177852695177762,0.345234077681267,2232145.61025743,0,0
2015-08-05 14:45:00,0.1,0.633605,15,-4.33680868994202e-16,25.2103340230304,0.00777749001981877,0.00777191272079452,0,0.259033821073083,0.179392999641379,0.177802056745835,0.345203259273998,1951793.71393039,0,0
2015-08-05 15:45:00,0.05,0.64634,16,-4.33680868994202e-16,25.3599494392377,0.00730677154349186,0.00777191272079452,0,0.256500961681118,0.179205237637635,0.177766999369886,0.34517244086673,1482251.29905544,0,0
2015-08-05 16:45:00,0,0.6314825,17,-4.33680868994202e-16,24.952213732907,0.00772275531326912,0.00772403104234755,0,0.254793366701093,0.179115827159661,0.177755313577903,0.345146982182464,859124.446370531,0,0
2015-08-05 17:45:00,0,0.634882311266352,18,-4.33680868994202e-16,24.4710182051052,0.00772275531326912,0.00777191272079452,0,0.253832021455269,0.179138179779155,0.177766999369886,0.345130903013455,420200.808157722,0,0
2015-08-05 18:45:00,0,0.634882280094299,19,-4.33680868994202e-16,22.0333652302323,0.00772275531326912,0.00772403104234755,0,0.253305256937009,0.179209708161533,0.177782580425863,0.345116163775196,126930.976683503,0,0
2015-08-05 19:45:00,0,0.634882230148251,20,-4.33680868994202e-16,20.0479282205626,0.00772275531326912,0.00772403104234755,0,0.252936521774227,0.179303589163405,0.177802056745835,0.345101424536937,1103.7476233351,0,0
2015-08-05 20:45:00,0,0.63488214695556,21,-4.33680868994202e-16,19.4272264262972,0.00772275531326912,0.00772403104234755,0,0.252559007202808,0.179397470165277,0.177829323593796,0.345085345367927,2.3283064365387e-10,0,0
2015-08-05 21:45:00,0,0.634882009920607,22,-4.33680868994202e-16,18.8132640651943,0.00772275531326912,0.00777191272079452,0,0.254718741727672,0.183103534477273,0.180762457381549,0.345070606129669,2.3283064365387e-10,0,0
2015-08-05 22:45:00,0,0.634881790503102,23,-4.33680868994202e-16,17.9863356161567,0.00772275531326912,0.00777191272079452,0,0.254363175677847,0.183192944955246,0.180793619493504,0.345057206822161,2.3283064365387e-10,0,0
2015-08-05 23:45:00,0,0.634881424537371,23,-4.33680868994202e-16,17.9863356161567,0.00772275531326912,0.00777191272079452,0,0.254363175677847,0.183192944955246,0.180793619493504,0.345057206822161,2.3283064365387e-10,0,0
2015-08-06 00:45:00,0,0.634880854536854,1,-4.33680868994202e-16,17.3043049801126,0.00772275531326912,0.00772403104234755,0,0.253669602395472,0.183385177482889,0.180840362661436,0.345026388414892,2.3283064365387e-10,0,0
2015-08-06 01:45:00,0.025,0.634879925040055,2,-4.33680868994202e-16,17.229497272009,0.00758044507624006,0.00758222761002382,0,0.253331595162922,0.183479058484761,0.180852048453419,0.345017008899636,2.3283064365387e-10,0,0
2015-08-06 02:45:00,0,0.634878487044893,3,-4.33680868994202e-16,17.3238493362838,0.00772275531326912,0.00758222761002382,0,0.252971639408778,0.183550586867139,0.180883210565374,0.345002269661378,2.3283064365387e-10,0,0
2015-08-06 03:45:00,0,0.63487645303058,4,-4.33680868994202e-16,17.1621029403841,0.00772275531326912,0.00758222761002382,0,0.252611683654634,0.183644467869011,0.180914372677329,0.344995570007624,2.3283064365387e-10,0,0
2015-08-06 04:45:00,0,0.634873421132951,5,-4.33680868994202e-16,17.0664029894767,0.00772275531326912,0.00758222761002382,0,0.252234169083214,0.183720466775289,0.180929953733306,0.344980830769365,39734.9144400533,0,0
2015-08-06 05:45:00,0,0.63486917032967,6,-4.33680868994202e-16,18.6488218960295,0.00758044507624006,0.00758222761002382,0,0.251641559000172,0.183774113062073,0.180941639525289,0.344964751600355,313382.565943876,0,0
2015-08-06 06:45:00,0,0.634863776257939,7,0.0888512612099504,20.9321418514813,0.00791980025684783,0.00765405012769428,0.000240563748975491,0.250719721093218,0.183774113062073,0.180961115845261,0.344936613054588,594511.173561412,0.0889374980450573,0
2015-08-06 07:45:00,0,0.634858167155425,8,-4.33680868994202e-16,23.3974265023205,0.00772275531326912,0.00758222761002382,0,0.249310626006873,0.183698114155795,0.180949430053278,0.344921873816329,878991.903590558,0,0
2015-08-06 08:45:00,0,0.634855239726027,9,-4.33680868994202e-16,25.5378704747275,0.00772275531326912,0.00758222761002382,0,0.247194788525197,0.183510352152051,0.180926058469312,0.344891055409061,1545083.15450231,0,0
2015-08-06 09:45:00,0.05,0.6348785,10,-4.33680868994202e-16,27.2510343846326,0.00772275531326912,0.00758222761002382,0,0.239108953169911,0.169951253167393,0.170626980468224,0.344860237001792,2031590.57914333,0,0
2015-08-06 10:45:00,0,0.634925295275591,11,-4.33680868994202e-16,28.4034774554185,0.00772275531326912,0.00751592990140493,0,0.236159071867657,0.169602552303297,0.170564656244314,0.344814679356265,2356501.17581982,0,0
2015-08-06 11:45:00,0,0.63502,12,-4.33680868994202e-16,29.4319149560146,0.00772275531326912,0.00751592990140493,0,0.232989705349462,0.169195734628518,0.17049843675641,0.344770461641489,2482083.12763035,0,0
2015-08-06 12:45:00,0,0.635248225806452,13,-4.33680868994202e-16,30.044529430485,0.00772275531326912,0.00751592990140493,0,0.229763272675121,0.168766564334246,0.170432217268506,0.344726243926712,2415735.63160545,0,0
